,full_link
1291,https://ekstrabladet.dk/nationen/storebaelts-overskud-passerer-24-mia-afgift-falder-i-2029/6022560
1292,https://ekstrabladet.dk/krimi/sigtet-for-tre-aeldre-drab-fik-musiker-med-paa-festival/7578494
1293,https://ekstrabladet.dk/underholdning/kongelige/udenlandskekongelige/gifter-sig-med-prinsen-men-bliver-ikke-prinsesse/6942808
1294,https://ekstrabladet.dk/biler/rocklegende-bakker-tilbage-i-tiden-i-ny-super-bowl-reklame-se-flere-finalereklamer-her/7023132
1295,https://ekstrabladet.dk/underholdning/filmogtv/det-saa-du-ikke-paa-tv-tyrede-dejklump-i-konkurrents-kage/7361887
1296,https://ekstrabladet.dk/krimi/samsams-vilde-fortid-roevede-kvinde-stak-af-med-hund/9633320
1297,https://ekstrabladet.dk/biler/ekspert-risikoen-for-ulykker-med-selvkoerende-biler-er-mindre-i-europa/7087382
1298,https://ekstrabladet.dk/underholdning/dkkendte/kold-luft-inden-foedsel-bjerrehuus-og-eksen-taler-ikke-sammen/6608213
1299,https://ekstrabladet.dk/sport/anden_sport/badminton/vil-have-bollywood-stjerne-til-danmark/9899883
1300,https://ekstrabladet.dk/nyheder/samfund/styrelse-advarede-tiaarig-om-straf-for-fravaer-men-meldte-ikke-selv-afbud/8843544
1301,https://ekstrabladet.dk/underholdning/kage-kendis-fandt-kaerligheden-paa-dating-side/6063266
1302,https://ekstrabladet.dkhttp://ekstrabladet.dk/biler/har-du-ogsaa-proevet-det-hver-fjerde-bilist-har-faaet-fingeren-i-trafikken/6842244
1303,https://ekstrabladet.dk/underholdning/filmogtv/bagedyst-premiere-i-aften-kan-du-bestaa-den-store-kagequiz/6854617
1304,https://ekstrabladet.dk/underholdning/dahlgaards-tivoli-har-lukket-butikken-det-laver-palle-leif-og-anni-i-dag/6682786
1305,https://ekstrabladet.dk/forbrug/dinepenge/scor-kassen-med-solceller-saadan-kommer-du-i-gang/9321968
1306,https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/fck-og-hsv-hooligans-i-samarbejde-bytter-slagsbroedre/9321063
1307,https://ekstrabladet.dkhttp://ekstrabladet.dk/biler/mercedes-skal-have-ny-motor-efter-50000-km/6572810
1308,https://ekstrabladet.dk/forbrug/Teknologi/du-bliver-jaget-paa-nettet-saadan-undgaar-du-de-vaerste-faelder/6497628
1309,https://ekstrabladet.dk/nyheder/samfund/her-truer-yahya-hassan-mand-paa-gaden/5947350
1310,https://ekstrabladet.dk/biler/bil_nyheder/sikkerhed-kig-den-brugte-bil-i-kortene/5964430
1311,https://ekstrabladet.dk/underholdning/filmogtv/blomsterberg-vender-tilbage-jeg-har-faaet-mit-pusterum/6693617
1312,https://ekstrabladet.dk/krimi/faengslet-i-kidnapningssagen-taet-tilknytning-til-mengs-hjemby/9728757
1313,https://ekstrabladet.dk/sport/fodbold/udenlandsk_fodbold/engelsk_fodbold/PremierLeague/premier-manager-ham-skal-du-have/9882492
1314,https://ekstrabladet.dk/biler/nu-kan-lastbiler-lade-op-under-koerslen-i-tyskland/7637161
1315,https://ekstrabladet.dk/biler/nu-rydder-tesla-op/7470571
1316,https://ekstrabladet.dk/nyheder/politik/danskpolitik/hemmeligt-projekt-vil-skjule-store-ejendomsopkoeb/9868752
1317,https://ekstrabladet.dk/underholdning/reality/amalie-kaemper-for-retten-til-sin-datter/6305150
1318,https://ekstrabladet.dk/biler/nu-kan-politiet-bestemme-lokale-fartgraenser-de-er-nemmere-at-overholde/6961268
1319,https://ekstrabladet.dk/forbrug/Teknologi/politiet-advarer-bedragerne-er-flyttet-ind-paa-nettet/6917367
1320,https://ekstrabladet.dk/nationen/midt-i-klimakrise-frankrig-vil-bygge-seks-nye-atomreaktorer/7866162
1321,https://ekstrabladet.dk/nationen/alle-pegede-og-grinede-ad-aarets-fuckgirl-fuckboy-var-bare-stolt/7363191
1322,https://ekstrabladet.dk/nationen/mit-hus-mine-vaerdier-ib-vil-ikke-plejes-af-toerklaede-kvinder/7645295
1323,https://ekstrabladet.dk/nationen/paa-roeven-postpubben-drukner-i-kontanter/8339142
1324,https://ekstrabladet.dk/underholdning/udlandkendte/verdensstjerne-i-vild-gestus-sender-fly-til-hawaii/9906348
1325,https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/broendby/broendby-taet-paa-ny-keeper/9907791
1326,https://ekstrabladet.dk/biler/kvinde-koerte-80-kilometers-vanvidskoersel-med-200-kmt-jeg-havde-det-sjovt/7045299
1327,https://ekstrabladet.dk/biler/regeringen-vil-bygge-motorveje-borgerne-vil-ikke-have-dem/7490366
1328,https://ekstrabladet.dk/nyheder/politik/danskpolitik/paeredanske-hanne-skal-vente-22-maaneder-paa-at-blive-dansker/9437065
1329,https://ekstrabladet.dk/krimi/yahya-hassan-jeg-har-lige-overlevet-et-attentatforsoeg/5956210
1330,https://ekstrabladet.dk/underholdning/filmogtv/tv/sejrs-rus-i-mokai-brus-liv-vinder-den-store-bagedyst/5800115
1331,https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/super-manager-dem-skal-du-vaelge/9876738
1332,https://ekstrabladet.dk/sport/cykling/mattias-skjelmose-vinder-tredje-etape-af-postnord-danmark-rundt/9908482
1333,https://ekstrabladet.dk/nyheder/samfund/forening-revser-politikere-saet-jer-nu-ind-i-jeres-egne-regler/8603588
1334,https://ekstrabladet.dk/nyheder/lederen/de-vil-vaere-populaere/9906804
1335,https://ekstrabladet.dk/biler/bilgiganter-gaar-sammen/7527471
1336,https://ekstrabladet.dk/nationen/religion-goer-dum-radikal-politiker-vil-forbyde-kors-og-toerklaeder/6918711
1337,https://ekstrabladet.dk/biler/her-maa-elbiler-nu-koere-hurtigere-end-andre-biler/7373904
1338,https://ekstrabladet.dk/underholdning/filmogtv/tv/karen-mukupa-danser-for-min-afdoede-onkel/5783044
1339,https://ekstrabladet.dk/underholdning/udlandkendte/kendisfest-til-britneys-bryllup-her-er-alle-detaljerne/9292644
1340,https://ekstrabladet.dk/biler/politisk-forslag-hoejere-benzinpriser-skal-finansiere-nyt-tiltag/6302959
1341,https://ekstrabladet.dk/nationen/aergerligt-tyskland-siger-stop-for-dansk-vindmoellestroem/8419547
1342,https://ekstrabladet.dk/krimi/dommedagskulten-fra-helvede/7071828
1343,https://ekstrabladet.dk/krimi/mor-tiltalt-for-doedsvold-jeg-var-loevemor/9654479
1344,https://ekstrabladet.dk/biler/foerste-gang-selvkoerende-lastbil-maa-nu-koere-uden-foerer/7556900
1345,https://ekstrabladet.dk/underholdning/dkkendte/provokunstner-haaner-faengselsdom-suck-my-duck/9907029
1346,https://ekstrabladet.dk/biler/nu-er-den-her-formel-1-bilen-du-kan-koere-til-bageren-i/6820269
1347,https://ekstrabladet.dkhttp://ekstrabladet.dk/biler/skandaloese-tal-nye-dieselbiler-dumper-faelt-i-test/6305062
1348,https://ekstrabladet.dk/biler/bil_nyheder/stort-daekfirma-afsloeret-i-omfattende-fusk-med-daektest/5976706
1349,https://ekstrabladet.dk/nyheder/samfund/bjarne-til-minister-du-ringer-bare/8650532
1350,https://ekstrabladet.dk/nyheder/samfund/burka-forbud-i-oestrig-politimand-tvinger-kvinde-til-at-vise-sit-ansigt/6851327
1351,https://ekstrabladet.dk/underholdning/filmogtv/tv/sune-vinder-den-store-bagedyst-folk-har-proevet-at-presse-mig/6395914
1352,https://ekstrabladet.dk/biler/myldretiden-skal-vaek-vil-indfoere-afgift-for-parkering-paa-jobbet/7485150
1353,https://ekstrabladet.dk/nyheder/politik/vipper-messerschmidt-af-tronen-her-er-dfs-nye-kronprins/6628057
1354,https://ekstrabladet.dkhttp://ekstrabladet.dk/nationen/arnes-datter-udvises-paa-tirsdag-du-er-16-aar-du-kan-passe-sig-selv/6555719
1355,https://ekstrabladet.dk/biler/se-ny-jaguar-udfordre-kongen-af-elektriske-biler/7063435
1356,https://ekstrabladet.dk/underholdning/christina-fra-gift-ved-foerste-blik-jeg-fik-doedstrusler/8174811
1357,https://ekstrabladet.dk/biler/texas-vil-bruge-vws-milliardboede-paa-renere-luft/7275740
1358,https://ekstrabladet.dk/krimi/datter-til-81-aarigt-drabsoffer-lige-nu-er-jeg-bare-i-chok/7556934
1359,https://ekstrabladet.dk/biler/kommunen-trak-boede-tilbage-ann-maibritt-blev-straffet-for-denne-alternative-parkering/6982005
1360,https://ekstrabladet.dk/nyheder/politik/danskpolitik/michelin-kok-udvist-igen-tjener-for-meget/9465972
1361,https://ekstrabladet.dkhttp://ekstrabladet.dk/biler/mystisk-tesla-kvaeler-spritny-model-i-stilhed/6344898
1362,https://ekstrabladet.dk/underholdning/kongelige/danskekongelige/prins-joachim-overrasker-optager-x-factor-paa-schackenborg/6933993
1363,https://ekstrabladet.dk/biler/uheldig-forhandler-tyve-stjaeler-hjul-for-800.000-kroner/7619501
1364,https://ekstrabladet.dk/biler/medier-bilgiganter-vil-bygge-elbiler-sammen/7558606
1365,https://ekstrabladet.dk/krimi/forsoegte-at-slette-dna-beviser-med-sodavand/9904195
1366,https://ekstrabladet.dk/biler/ford-satser-laegger-elmotor-i-danske-favoritbiler/7573709
1367,https://ekstrabladet.dk/forbrug/maaned-for-maaned-saadan-scorer-du-kassen-i-2018/6987675
1368,https://ekstrabladet.dk/nationen/protest-mod-toerklaedeforbud-min-datter-skal-baere-hijab-nu/7925537
1369,https://ekstrabladet.dk/nationen/290.000-i-kontanter-oev/9229369
1370,https://ekstrabladet.dk/underholdning/dkkendte/tv2-vaert-gik-i-soevne-med-saks-det-er-uhyggeligt/6633487
1371,https://ekstrabladet.dk/underholdning/filmogtv/det-saa-du-ikke-paa-tv-bagedyst-deltager-i-alvorlig-ulykke/7370386
1372,https://ekstrabladet.dk/underholdning/udlandkendte/efter-kollaps-paa-scenen-nu-taler-han/9908256
1373,https://ekstrabladet.dk/nationen/hopper-ikke-paa-det-elpis/9087390
1374,https://ekstrabladet.dk/nationen/arnes-datter-udvises-paa-tirsdag-du-er-16-aar-du-kan-passe-sig-selv/6555719
1375,https://ekstrabladet.dk/nyheder/samfund/den-tyske-autobahn-bliver-endnu-kedeligere/5406523
1376,https://ekstrabladet.dk/nyheder/samfund/yahya-hassan-i-faerdselsulykke-jeg-blev-mejet-ned/5993299
1377,https://ekstrabladet.dk/krimi/brutalt-vaekket-i-sovevaerelset-aegtepar-troede-de-skulle-doe-under-hjemmeroeveri/9908430
1378,https://ekstrabladet.dk/biler/tesla-laegger-ny-motor-i-aeldre-modeller/7607340
1379,https://ekstrabladet.dk/biler/ny-voldsom-ulykke-tesla-fortaeret-i-flammehav/6244003
1380,https://ekstrabladet.dk/om_ekstra_bladet/faq/kundeservice/8425869
1381,https://ekstrabladet.dk/underholdning/dkkendte/efter-tv-2-succes-nu-siger-hun-op/9907457
1382,https://ekstrabladet.dk/biler/ford-saetter-stroem-til-nye-suv-modeller/7583392
1383,https://ekstrabladet.dk/biler/drabsforsoeg-paa-putin-chauffoer-doer-efter-mystisk-bilulykke/6284537
1384,https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/fc_koebenhavn/storaktionaerer-pumper-millioner-ud-af-parken/9649554
1385,https://ekstrabladet.dk/biler/livsstilsekspert-om-hadeobjekt-en-rigtig-mand-kan-godt-baere-den/6989938
1386,https://ekstrabladet.dk/underholdning/dkkendte/bagedyst-tobias-overrasker-uddanner-sig-til-hypnotisoer/6526021
1387,https://ekstrabladet.dk/nyheder/samfund/oproer-med-bind-og-tamponer-lader-menstruationen-loebe-ud-i-trusserne/6096106
1388,https://ekstrabladet.dk/underholdning/livsstil/kom-med-indenfor-det-dyreste-nogensinde/9879434
1389,https://ekstrabladet.dk/nationen/vindmoelle-vrede-det-blaeser-jo-naesten-ikke-i-viborg/8006685
1390,https://ekstrabladet.dk/nyheder/politik/danskpolitik/bajere-bold-og-billetter-folkevalgte-flyder-i-fryns/9848923
1391,https://ekstrabladet.dk/biler/toyota-siger-stop-ingen-nye-personbiler-skal-koere-diesel/7066545
1392,https://ekstrabladet.dk/nationen/saa-fik-danmark-endelig-udvist-arnes-datter-hun-er-jo-ikke-kriminel/6565153
1393,https://ekstrabladet.dk/biler/staerekasser-smadret-igen-folkene-bag-vidste-det-vil-ske/7353445
1394,https://ekstrabladet.dk/nyheder/politik/danskpolitik/unge-moderater-staar-fast-tilliden-er-brudt/9735412
1395,https://ekstrabladet.dk/biler/bilejer-fik-nok-smadrede-ruden-paa-bilen-for-at-komme-ind-til-biltyv/7050135
1396,https://ekstrabladet.dk/nyheder/politik/danskpolitik/yahya-hassan-i-skoert-optrin-naegtede-at-forlade-tv-studie/5602244
1397,https://ekstrabladet.dk/nationen/presset-indroemmer-kaempefejl/9907664
1398,https://ekstrabladet.dk/nyheder/advarer-turister-hold-jer-vaek/9902383
1399,https://ekstrabladet.dk/sport/anden_sport/anden_sport/utrolige-tal-saa-mange-har-forladt-rusland/9904165
1400,https://ekstrabladet.dk/krimi/medie-maersk-involveret-i-historisk-stor-narkosag/9907012
1401,https://ekstrabladet.dk/biler/vanvittig-prank-bil-dinglede-fra-bro/7142220
1402,https://ekstrabladet.dk/biler/bilister-efterlyser-bildaek-skal-kunne-reagere-paa-vejret/7526819
1403,https://ekstrabladet.dk/biler/sikrere-at-vaere-chauffoer-end-passager-airbags-skal-vaere-lige-gode/6880937
1404,https://ekstrabladet.dk/biler/flere-danskere-foeler-sig-taget-ved-naesen-af-udenlandske-biludlejere/7202723
1405,https://ekstrabladet.dk/underholdning/dansk-legende-droppede-danmark-jeg-foeler-mig-saa-heldig/7629463
1406,https://ekstrabladet.dk/nationen/lang-naese-foerst-ville-dr-have-ham-saa-ville-de-ikke/7600247
1407,https://ekstrabladet.dk/biler/saa-galt-kan-det-gaa-derfor-skal-du-altid-tjekke-dine-spejle/7002808
1408,https://ekstrabladet.dk/nyheder/krigogkatastrofer/vanvittige-fund-i-wagner-bossens-palae/9851013
1409,https://ekstrabladet.dk/nationen/spar-nord-til-atrad-nej-og-nej-igen/8633139
1410,https://ekstrabladet.dk/nationen/235-kr-i-broafgift-770-danskere-gider-ikke-betale/5334819
1411,https://ekstrabladet.dk/forbrug/dinepenge/saadan-paavirker-krigen-i-ukraine-din-hverdag/9144923
1412,https://ekstrabladet.dk/biler/afdoed-stjerne-kan-genopstaa-i-ny-fast-and-the-furious-film/6302989
1413,https://ekstrabladet.dk/sport/fodbold/udenlandsk_fodbold/tyskfodbold/storklub-har-roennow-paa-radaren/9906147
1414,https://ekstrabladet.dk/underholdning/dkkendte/se-den-vilde-video-bagedyst-tobias-faar-reporter-helt-ud-i-tovene/7228701
1415,https://ekstrabladet.dk/underholdning/dkkendte/laeserne-raser-over-bloggerbabe-det-er-omsorgssvigt/6567425
1416,https://ekstrabladet.dk/krimi/snoevlende-mand-antastede-og-skubbede-teenagepige/9906116
1417,https://ekstrabladet.dk/biler/hurtig-svensk-herregaardsvogn-volvo-loefter-sloeret-for-ny-audi-draeber/7050855
1418,https://ekstrabladet.dk/nyheder/samfund/jeg-elsker-dig.-farvel-nu-har-udvist-influencer-forladt-landet/9780677
1419,https://ekstrabladet.dk/underholdning/udlandkendte/stjerne-reagerer-mit-hjerte-er-knust/9898274
1420,https://ekstrabladet.dk/nationen/18-mio-kr.-fire-banker-sagde-nej/8639231
1421,https://ekstrabladet.dkhttp://ekstrabladet.dk/flash/filmogtv/radio/du-bestemmer-hvem-er-aarets-bedste-radiovaert/6732340
1422,https://ekstrabladet.dk/underholdning/kultur/galleri-haemningsloes-sommer/9904326
1423,https://ekstrabladet.dk/nationen/netto-ejer-klar-til-at-droppe-breezer/9905902
1424,https://ekstrabladet.dk/sex_og_samliv/tv-buttede-kvinder-bedst-til-at-saelge-fraekt-lingeri/5494239
1425,https://ekstrabladet.dk/nationen/tjente-40.000-slagter-john-vil-vaere-sosu/9802144
1426,https://ekstrabladet.dk/nyheder/politik/danskpolitik/minister-indroemmer-ja-de-er-moensterborgere/8649126
1427,https://ekstrabladet.dk/biler/flere-bilforhandlere-franarret-dyre-biler-i-weekenden/7001026
1428,https://ekstrabladet.dk/biler/denne-bil-er-saa-grim-at-en-mand-har-startet-en-indsamling-for-at-faa-den-destrueret/6904456
1429,https://ekstrabladet.dk/biler/brutal-racermotor-men-kan-kun-koere-100.000-kilometer/7445036
1430,https://ekstrabladet.dk/nationen/putin-saetter-vild-rekord/9627278
1431,https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/fc_koebenhavn/utilfreds-med-spilletid-blaest-op-i-medierne/9907573
1432,https://ekstrabladet.dk/underholdning/dkkendte/bagedyst-deltager-skal-giftes-det-er-haabloest/6525536
1433,https://ekstrabladet.dk/biler/bil_nyheder/nu-vil-opel-oplyse-realistiske-forbrugstal/5872510
1434,https://ekstrabladet.dk/biler/bilgigant-har-fundet-loesning-paa-lufthavnens-store-tidssluger/7120818
1435,https://ekstrabladet.dk/biler/bil_nyheder/vejdirektoratet-saadan-undgaar-du-koe-i-juledagene/5875414
1436,https://ekstrabladet.dk/biler/brexit-naermer-sig-britiske-fabrikker-forbereder-nedlukning/7502039
1437,https://ekstrabladet.dk/biler/forsikringsselskab-glaeder-sig-til-at-forsikre-17-aarige-bilister/6317352
1438,https://ekstrabladet.dk/penge/kendt-investor-satser-vildt-beloeb-paa-aktiekrak/9908064
1439,https://ekstrabladet.dk/biler/nu-er-tyskland-klar-til-at-forbyde-benzin-og-dieselbiler/6339963
1440,https://ekstrabladet.dk/underholdning/filmogtv/dr-loefter-sloeret-nyt-bagedyst-hold-er-paa-plads/7303370
1441,https://ekstrabladet.dk/sport/anden_sport/ishockey/dynamisk-duo-nedlagde-tyskland-vi-kan-blive-endnu-bedre/6654432
1442,https://ekstrabladet.dk/nyheder/samfund/se-listen-strandvejens-ti-vildeste-handler-og-personerne-bag/9791587
1443,https://ekstrabladet.dkhttps://www.herognu.dk/kendte/de-skal-ogsa-danse-med-i-vild-med-dans/1065576
1444,https://ekstrabladet.dk/nationen/gratis-er-bedre-end-14-kr./9120808
1445,https://ekstrabladet.dk/underholdning/filmogtv/tv/efter-gunnar-gate-hvad-er-en-rigtig-mand-dr/6334151
1446,https://ekstrabladet.dk/nationen/i-1978-saa-det-saadan-ud-nu-gaar-det-den-modsatte-vej/7813153
1447,https://ekstrabladet.dk/biler/politiet-i-opraab-til-trafikanter-er-der-cykelsti-saa-skal-i-bruge-den/6750113
1448,https://ekstrabladet.dk/nationen/dansk-gylle-vaaben-rammer-putin/9601459
1449,https://ekstrabladet.dk/forbrug/sundhed/demenslaegen-saadan-lever-jeg-selv/9366852
1450,https://ekstrabladet.dk/underholdning/kongelige/danskekongelige/borgmester-ups-vil-ikke-goere-det-igen/9908165
1451,https://ekstrabladet.dk/underholdning/filmogtv/tv/den-store-bagedyst-saa-meget-smoer-bruger-de/5788768
1452,https://ekstrabladet.dk/underholdning/udlandkendte/nepotismen-fortsaetter-angelina-jolie-hyrer-datter-som-assistent/9906839
1453,https://ekstrabladet.dk/biler/efter-bare-14-dage-forhadt-staerekasse-smadret-for-anden-gang/7364601
1454,https://ekstrabladet.dk/underholdning/filmogtv/har-du-ogsaa-undret-dig-vigtig-detalje-mangler-i-den-store-bagedyst/7351484
1455,https://ekstrabladet.dk/biler/laek-afsloerer-fiat-draeber-dieselbilen-om-fire-aar/7058184
1456,https://ekstrabladet.dk/nationen/regering-saenker-afgift-paa-dame-hygiejne/7941586
1457,https://ekstrabladet.dk/underholdning/dkkendte/tv-optagelser-oedelagde-vores-forhold/6068230
1458,https://ekstrabladet.dk/biler/tesla-i-ny-ulykke-autopilot-sender-to-maend-paa-hospitalet/6178172
1459,https://ekstrabladet.dk/biler/derfor-vil-land-rover-restaurere-bil-fundet-i-have-den-er-uerstattelig/6993804
1460,https://ekstrabladet.dk/krimi/ven-32-aarig-var-chokeret-over-emilie-meng-afhoering/9735373
1461,https://ekstrabladet.dk/nyheder/samfund/saa-dyrt-bliver-det-at-koere-paa-de-tyske-motorveje/5499512
1462,https://ekstrabladet.dk/biler/politiet-med-opsang-til-lastbilchauffoerer/6989203
1463,https://ekstrabladet.dk/biler/briterne-vil-have-bilgiganterne-til-at-bloede-saa-dyrt-bliver-det-at-snyde/7190659
1464,https://ekstrabladet.dk/biler/glad-porsche-koeber-ville-proeve-bilen-af-10-minutter-efter-var-den-vaek/7080622
1465,https://ekstrabladet.dk/krimi/politiet-havde-allerede-32-aarigs-dna/9740903
1466,https://ekstrabladet.dk/krimi/klagemyndighed-bekraefter-yahya-hassan-koerer-flere-sager-mod-politiet/5946406
1467,https://ekstrabladet.dk/biler/mercedes-lancerer-nye-patruljevogne-du-gerne-vil-koeres-til-stationen-bagi/7050062
1468,https://ekstrabladet.dk/nationen/coronagebyr-paa-2400-kr.-mette-raser-over-nordea/8123867
1469,https://ekstrabladet.dk/underholdning/dkkendte/suzanne-derfor-moedte-oliver-ikke-op-i-retten/5871623
1470,https://ekstrabladet.dk/nationen/momsfri-tampon-maend-kraever-billig-el-til-barbermaskinen/6131190
1471,https://ekstrabladet.dk/krimi/ekspert-derfor-kan-serieforbrydere-ikke-stoppe/9737266
1472,https://ekstrabladet.dk/nyheder/politik/danskpolitik/ikke-alle-stramninger-taeller-for-stoejberg/6574921
1473,https://ekstrabladet.dk/nationen/skat-faa-loen-i-kontanter/9357001
1474,https://ekstrabladet.dk/nyheder/politik/danskpolitik/melchior-retur-endnu-en-ansat-skrider/9247655
1475,https://ekstrabladet.dk/biler/kontante-smaek-derfor-skal-du-altid-fjerne-fugleklatter-fra-bilen/6346978
1476,https://ekstrabladet.dk/nationen/vil-bruge-eu-lov-til-at-stoppe-tysk-motorvejsskat/5510783
1477,https://ekstrabladet.dk/biler/haard-konkurrence-hurtigladere-til-elbiler-breder-sig/7273885
1478,https://ekstrabladet.dk/underholdning/kongelige/danskekongelige/kong-henrik-paa-dame-sjov/6691970
